disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
2181,1996-06-21T00:00:00.000Z,PEAKS FIRE COMPLEX,1996-06-21T00:00:00.000Z,1998-07-16T00:00:00.000Z,Fire Suppression,AZ,Arizona                       ,Fire,1996-06-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-16T00:00:00.000Z,64c91982f568a154c10deb95457ce5d4,2018-03-09T18:42:02.089Z
1123,1996-06-25T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1996-05-08T00:00:00.000Z,1996-05-28T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Severe Storm(s),1996-06-26T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-30T00:00:00.000Z,2fea3b11f527b9cd1fb5a966760ff29c,2018-03-09T18:42:02.088Z
1137,1996-09-11T00:00:00.000Z,"HURRICANE FRAN AND ASSOCIATED HEAVY RAINS,FLOODING HIGHWIND",1996-09-05T00:00:00.000Z,1996-09-08T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),1996-09-12T00:00:00.000Z,2005-03-30T00:00:00.000Z,2005-03-18T00:00:00.000Z,e1cde26c90d48c2ee597a7caeb0588f2,2018-03-09T18:42:02.092Z
3119,1996-10-23T00:00:00.000Z,EXTREME WEATHER CONDITIONS AND FLOODING,1996-10-20T00:00:00.000Z,1996-10-25T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Flood,1996-10-24T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-04T00:00:00.000Z,29ef80d604d0f84ead78a0ef35cc5c2f,2018-03-09T18:42:02.091Z
1122,1996-06-24T00:00:00.000Z,FLOODING,1996-05-02T00:00:00.000Z,1996-06-24T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1996-06-25T00:00:00.000Z,2002-10-29T00:00:00.000Z,2002-10-04T00:00:00.000Z,204c9042841fe4e0538905c858b674c6,2018-03-09T18:42:02.095Z
1125,1996-07-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-04-28T00:00:00.000Z,1996-05-25T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm(s),1996-06-03T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-25T00:00:00.000Z,63401103ca8a8bbb8ee25061d518ec38,2018-03-09T18:42:02.095Z
1150,1996-12-23T00:00:00.000Z,"SEVERE THUNDERSTORMS, HIGH WINDS,RAIN, FLOODING",1996-11-08T00:00:00.000Z,1996-11-15T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1996-12-23T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-05T00:00:00.000Z,a384e6c28d7a0a00b1a207120d58f889,2018-03-09T18:42:02.098Z
1110,1996-04-23T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1996-04-18T00:00:00.000Z,1996-04-19T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm(s),1996-04-25T00:00:00.000Z,2003-10-03T00:00:00.000Z,2003-09-23T00:00:00.000Z,393c976d8cb8163379147e1065f99284,2018-03-09T18:42:02.098Z
2189,1996-08-24T00:00:00.000Z,SKELETON/EVANS WEST FIRE   (DESCHUTES),1996-08-24T00:00:00.000Z,1996-08-24T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1996-08-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-01-25T00:00:00.000Z,9d02db5288fe289c7ed28ef063b62c39,2018-03-09T18:42:02.101Z
1136,1996-09-11T00:00:00.000Z,HURRICANE HORTENSE,1996-09-09T00:00:00.000Z,1996-09-11T00:00:00.000Z,Major Disaster,PR,Puerto Rico                   ,Hurricane,1996-09-12T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-10T00:00:00.000Z,dfa93e45436f54d4232a4b501e9e376e,2018-03-09T18:42:02.101Z
1118,1996-06-05T00:00:00.000Z,"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03-12T00:00:00.000Z,1996-06-21T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Severe Storm(s),1996-06-05T00:00:00.000Z,2002-07-29T00:00:00.000Z,2002-07-19T00:00:00.000Z,6fa479972662ce59ffd523fdae380468,2018-03-09T18:42:02.107Z
1121,1996-06-24T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-05-08T00:00:00.000Z,1996-05-28T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Severe Storm(s),1996-06-25T00:00:00.000Z,2005-03-30T00:00:00.000Z,2005-03-17T00:00:00.000Z,b12b96a4f21b418887265eb2b53ce836,2018-03-09T18:42:02.104Z
1113,1996-05-16T00:00:00.000Z,"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03-01T00:00:00.000Z,1996-06-05T00:00:00.000Z,Major Disaster,MT,Montana                       ,Severe Storm(s),1996-05-20T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-05-08T00:00:00.000Z,83c684b21689d95e48334d9e53518cfb,2018-03-09T18:42:02.084Z
2185,1996-08-05T00:00:00.000Z,BELLI RANCH FIRE,1996-08-05T00:00:00.000Z,1996-08-05T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-08-07T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-05-25T00:00:00.000Z,3f844e7cecf6453f35a54884653320da,2018-03-09T18:42:02.087Z
2178,1996-05-19T00:00:00.000Z,BUFFALO CREEK FIRE,1996-05-18T00:00:00.000Z,1996-05-18T00:00:00.000Z,Fire Suppression,CO,Colorado                      ,Fire,1996-05-20T00:00:00.000Z,2003-05-07T00:00:00.000Z,2000-02-14T00:00:00.000Z,132af80e8268b820c23f96507ee5e1b2,2018-03-09T18:42:02.090Z
2187,1996-08-12T00:00:00.000Z,WHEELER FIRE (WHEELER),1996-08-12T00:00:00.000Z,1996-08-12T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1996-08-14T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-01-25T00:00:00.000Z,c649952851dfed787a5b8257d9c4026c,2018-03-09T18:42:02.093Z
1115,1996-05-23T00:00:00.000Z,"FLOODING, HEAVY WINDS",1996-05-15T00:00:00.000Z,1996-06-10T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1996-05-29T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-03-08T00:00:00.000Z,c899f58330b6dd5f8bde305cd2672a87,2018-03-09T18:42:02.096Z
1143,1996-10-28T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-10-20T00:00:00.000Z,1996-10-26T00:00:00.000Z,Major Disaster,ME,Maine                         ,Flood,1996-10-29T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-02-22T00:00:00.000Z,6b3c71cb5a9d0214891e332ef10d244a,2018-03-09T18:42:02.099Z
1128,1996-07-23T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-06-21T00:00:00.000Z,1996-07-01T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Severe Storm(s),1996-07-23T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-02-14T00:00:00.000Z,5092ac404362bd4dd2fdb3a3adf65b1e,2018-03-09T18:42:02.103Z
2176,1996-05-02T00:00:00.000Z,LONE FIRE,1996-05-02T00:00:00.000Z,1996-05-02T00:00:00.000Z,Fire Suppression,AZ,Arizona                       ,Fire,1996-05-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-12-07T00:00:00.000Z,88242b2b35eba3ebdb6ed4090c35aee7,2018-03-09T18:42:02.108Z
2171,1996-04-16T00:00:00.000Z,BEAVER POND FIRE,1996-04-16T00:00:00.000Z,1996-04-16T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,9dd2c0d233f47215b3249d351944f60f,2018-03-09T18:42:02.345Z
2162,1996-03-30T00:00:00.000Z,OLD FRED FIRE,1996-03-03T00:00:00.000Z,1996-03-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6b6f251c738cff47819584da7fb64b3f,2018-03-09T18:42:02.347Z
2157,1996-03-24T00:00:00.000Z,IVAN FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,d4f85b71d166ae0c7eb8b533d8d5694f,2018-03-09T18:42:02.348Z
2166,1996-04-02T00:00:00.000Z,OLD PROSPECT FIRE,1996-04-02T00:00:00.000Z,1996-04-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,5db871d14b405d7f1287ca24adf28e81,2018-03-09T18:42:02.347Z
2158,1996-03-24T00:00:00.000Z,WORSHAM COMPLEX FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,319ece6671242532b80f3e1b40b05043,2018-03-09T18:42:02.350Z
2168,1996-04-03T00:00:00.000Z,DOC HOWARD FIRE,1996-04-03T00:00:00.000Z,1996-04-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,41bacefa55f9d8dc7b0077055e929e91,2018-03-09T18:42:02.354Z
2167,1996-04-02T00:00:00.000Z,EUREKA FIRE,1996-04-02T00:00:00.000Z,1996-04-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,c5b851e380d0d3a40ad24828855959af,2018-03-09T18:42:02.349Z
2164,1996-04-01T00:00:00.000Z,KNIGHT FIRE,1996-04-01T00:00:00.000Z,1996-04-01T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,a7b7c517f9660cc1e9770b7420d656ef,2018-03-09T18:42:02.354Z
2172,1996-04-16T00:00:00.000Z,KIRBY ROAD COMPLEX FIRE,1996-04-16T00:00:00.000Z,1996-04-16T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,def9dbcacbaf6fd4b614e4dad4881b4c,2018-03-09T18:42:02.353Z
2163,1996-03-31T00:00:00.000Z,THOMAS ROAD FIRE,1996-03-31T00:00:00.000Z,1996-03-31T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,b0842f28f6c510993e99eac183e9bae8,2018-03-09T18:42:02.349Z
2152,1996-03-22T00:00:00.000Z,171 FIRE,1996-02-22T00:00:00.000Z,1996-02-22T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,b73c06d2b7f73ba4fd1f249f6a46091e,2018-03-09T18:42:02.357Z
2170,1996-04-15T00:00:00.000Z,LITTLE CYPRESS FIRE,1996-04-15T00:00:00.000Z,1996-04-15T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,382dd39003c06fc3ea15cf68b62fc9c4,2018-03-09T18:42:02.356Z
2130,1996-03-07T00:00:00.000Z,PHAMTOM LAKE FIRE,1996-03-07T00:00:00.000Z,1996-03-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,401effa036053d2ce318fd1eb6502d93,2018-03-09T18:42:02.360Z
2135,1996-03-11T00:00:00.000Z,ZION VALLEY FIRE,1996-03-11T00:00:00.000Z,1996-03-11T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,e81f8a55d533605caa8a110e9922d138,2018-03-09T18:42:02.359Z
1096,1996-01-25T00:00:00.000Z,FLOODING,1996-01-19T00:00:00.000Z,1996-02-02T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1996-01-25T00:00:00.000Z,2006-04-17T00:00:00.000Z,2006-03-30T00:00:00.000Z,fd758762ef0885412d6392e29b405622,2018-03-09T18:42:02.363Z
1102,1996-02-11T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-02-06T00:00:00.000Z,1996-02-23T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm(s),1996-02-12T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-17T00:00:00.000Z,578eac2a21445b11633a1dbf52897bd4,2018-03-09T18:42:02.363Z
2144,1996-03-14T00:00:00.000Z,VELMA FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1998-02-04T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,9856c07bc1ec5b4f2bb8cc8947a8275f,2018-03-09T18:42:02.358Z
2140,1996-03-12T00:00:00.000Z,LITTLE AXE FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,670ec4c51dc2d6f783befc6ba2e11f81,2018-03-09T18:42:02.359Z
2121,1996-02-26T00:00:00.000Z,NORTHWEST AMARILLO FIRE,1996-02-26T00:00:00.000Z,1996-02-26T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,dec39119f94e06ab912657970eb10b34,2018-03-09T18:42:02.361Z
1105,1996-02-23T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND ICE JAMS",1996-02-04T00:00:00.000Z,1996-02-29T00:00:00.000Z,Major Disaster,MT,Montana                       ,Severe Storm(s),1996-02-26T00:00:00.000Z,2002-09-03T00:00:00.000Z,2002-08-02T00:00:00.000Z,82e49c030ccbb3160405e847b1897075,2018-03-09T18:42:02.362Z
2148,1996-03-19T00:00:00.000Z,EXXON FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,0412cc02e4e2e75c1de5625d9caa5229,2018-03-09T18:42:02.358Z
2125,1996-03-05T00:00:00.000Z,SEVEN-ONE-SEVEN FIRE,1996-03-05T00:00:00.000Z,1996-03-05T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,b92635c3ff6ce28769547b7afe81eb3f,2018-03-09T18:42:02.361Z
2156,1996-03-24T00:00:00.000Z,WEST BRECKENRIDGE FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,86934b41fff444d65111b1fa135501cf,2018-03-09T18:42:02.371Z
2161,1996-03-30T00:00:00.000Z,OAK CREEK FIRE,1996-03-30T00:00:00.000Z,1996-03-30T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,2d887633a31c6b694086fba7b5f9d4f9,2018-03-09T18:42:02.370Z
2136,1996-03-12T00:00:00.000Z,SPERRY OWASSO COMPLEX FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,8ff1d17f12ad92a155b8ebd4e138de25,2018-03-09T18:42:02.377Z
2141,1996-03-12T00:00:00.000Z,NAS FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,40c2db48cd02ae0be2087925b832ee79,2018-03-09T18:42:02.377Z
1101,1996-02-13T00:00:00.000Z,ICE JAMS AND FLOODING,1996-01-19T00:00:00.000Z,1996-02-02T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Flood,1996-02-14T00:00:00.000Z,2005-03-08T00:00:00.000Z,2005-02-17T00:00:00.000Z,ac1b47f43b0a667e7b969c02dfa8ce92,2018-03-09T18:42:02.381Z
2118,1996-02-23T00:00:00.000Z,STILLWATER COMPLEX FIRES,1996-02-23T00:00:00.000Z,1996-02-23T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-02-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1997-02-05T00:00:00.000Z,7055af6fd23b2903675c276d567d24c2,2018-03-09T18:42:02.380Z
2165,1996-04-02T00:00:00.000Z,DEVIL'S HOLLOW FIRE,1996-04-02T00:00:00.000Z,1996-04-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,3e55a24cb51ee44caa45831df54ceb6d,2018-03-09T18:42:02.370Z
2159,1996-03-24T00:00:00.000Z,ROUGH CREEK COMPLEX FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,a7515307c0aacde1afb6102e8343f5ba,2018-03-09T18:42:02.384Z
2137,1996-03-12T00:00:00.000Z,DUNCANVILLE FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,f4ac2f9ca14402736ad9f0b87bf45ff2,2018-03-09T18:42:02.387Z
2145,1996-03-14T00:00:00.000Z,TRIANGLE  COMPLEX FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-18T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,474b25f63107563477102a50f5d87860,2018-03-09T18:42:02.376Z
2117,1996-02-22T00:00:00.000Z,NORTH TEXAS COMPLEX FIRE,1996-02-21T00:00:00.000Z,1996-02-21T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-02-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,37b4c58e980ed301fb9d30f00a6fb06c,2018-03-09T18:42:02.390Z
3118,1996-02-27T00:00:00.000Z,EXTREME FIRE HAZARD,1996-02-27T00:00:00.000Z,1996-05-31T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Fire,1996-02-28T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-06-26T00:00:00.000Z,6e0df1e077bffe9d560a880092b5e4a2,2018-03-09T18:42:02.379Z
2153,1996-03-23T00:00:00.000Z,HAMBY FIRE,1996-03-23T00:00:00.000Z,1996-03-23T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,4be59c426200d7d87a434c062636dd4c,2018-03-09T18:42:02.372Z
2160,1996-03-30T00:00:00.000Z,EYED FIRE,1996-03-30T00:00:00.000Z,1996-03-30T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,52fc7ce364eb741c7edaa161332b9ead,2018-03-09T18:42:02.383Z
2131,1996-03-10T00:00:00.000Z,LEUDERS  FIRE,1996-03-10T00:00:00.000Z,1996-03-10T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,a77a9b01658cc3417721f7bff91ab64e,2018-03-09T18:42:02.378Z
1106,1996-03-13T00:00:00.000Z,"SEVERE STORMS, ICE JAMS, FLOODING",1996-01-19T00:00:00.000Z,1996-02-06T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm(s),1996-03-14T00:00:00.000Z,2004-07-21T00:00:00.000Z,2004-07-01T00:00:00.000Z,f6182dd0739f588b6bbc767ca0b8293f,2018-03-09T18:42:02.386Z
1097,1996-01-27T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-01-20T00:00:00.000Z,1996-01-31T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1996-01-29T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-03-09T00:00:00.000Z,eadeff459aba467a49d4dac4dcbb212f,2018-03-09T18:42:02.381Z
2149,1996-03-19T00:00:00.000Z,CARTWRIGHT FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,d7da9d14eff353c34640b1f8760bf17e,2018-03-09T18:42:02.376Z
2154,1996-03-23T00:00:00.000Z,GALAXY FIRE,1996-03-23T00:00:00.000Z,1996-03-23T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,e3e145387a6c255a7ee4e36a1dbedb22,2018-03-09T18:42:02.384Z
2126,1996-03-07T00:00:00.000Z,WINDY FIRE,1996-03-06T00:00:00.000Z,1996-03-06T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,757c828aef6a314ef058dd409d1799f1,2018-03-09T18:42:02.379Z
2132,1996-03-10T00:00:00.000Z,RINEY ROAD FIRE,1996-03-10T00:00:00.000Z,1996-03-10T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,df26583456bcde62d761b34c12e41b60,2018-03-09T18:42:02.387Z
2169,1996-04-14T00:00:00.000Z,PITCHFORK FIRE,1996-04-14T00:00:00.000Z,1996-04-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,1b21a76c352e5e49fd574adb6e375da3,2018-03-09T18:42:02.382Z
2150,1996-03-19T00:00:00.000Z,CRUM FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,e2b1bb7a1e54b129b17cf805c48e6a54,2018-03-09T18:42:02.385Z
2127,1996-03-07T00:00:00.000Z,JUNCTION FIRE,1996-03-07T00:00:00.000Z,1996-03-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,7382ae77c84e335464b01c678be2576d,2018-03-09T18:42:02.388Z
3117,1996-02-23T00:00:00.000Z,EXTREME  FIRE HAZARD,1996-02-23T00:00:00.000Z,1996-09-19T00:00:00.000Z,Emergency,TX,Texas                         ,Fire,1996-02-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-03-18T00:00:00.000Z,1619d0467b277ca22568b96880985b7d,2018-03-09T18:42:02.389Z
1109,1996-04-02T00:00:00.000Z,BLIZZARD OF 96,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Flood,1996-04-03T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-09T00:00:00.000Z,85735f949330e3bdfb8de612a99ab374,2018-03-09T18:42:02.382Z
1098,1996-01-27T00:00:00.000Z,"FLOODING, HIGH WINDS, AND WIND DRIVEN RAIN",1996-01-19T00:00:00.000Z,1996-02-01T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Flood,1996-01-31T00:00:00.000Z,2003-04-23T00:00:00.000Z,2003-04-02T00:00:00.000Z,5198ef31c00c827930d3efd17e3965ca,2018-03-09T18:42:02.390Z
2146,1996-03-14T00:00:00.000Z,DOOUBLE MOUNTAIN FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-18T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,2121230c8443aceb479cf75561b61255,2018-03-09T18:42:02.385Z
2122,1996-03-02T00:00:00.000Z,BOWIE FIRE,1996-03-02T00:00:00.000Z,1996-03-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,acd013e571948a186c47b2df4a0d89cf,2018-03-09T18:42:02.388Z
2139,1996-03-12T00:00:00.000Z,CADDO FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,ae8e9003207e92558c1311dfb7ff92e8,2018-03-09T18:42:02.407Z
2147,1996-03-19T00:00:00.000Z,GODLEY ROAD FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,892b37b4b0f7601a87be75a7d1be3cf3,2018-03-09T18:42:02.405Z
1104,1996-02-23T00:00:00.000Z,"SEVERE WINTER STORMS, ICE AND FLOODING",1996-02-01T00:00:00.000Z,1996-02-12T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),1996-02-26T00:00:00.000Z,2007-03-30T00:00:00.000Z,2007-03-20T00:00:00.000Z,f9a7a408b8edcce3bc71d58cad43c2c0,2018-03-09T18:42:02.410Z
2124,1996-03-04T00:00:00.000Z,CLYDE FIRE,1996-03-04T00:00:00.000Z,1996-03-04T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6dde89c6b74dca9c16fc9804da6158b5,2018-03-09T18:42:02.408Z
2142,1996-03-14T00:00:00.000Z,BUCKLE-L FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-18T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,0bbcd13f96970da0b9987cd1d21bc1cb,2018-03-09T18:42:02.413Z
